,product_name,year_month_m,warehouse_inventory,inventory_cost_per_unit
2505,Hirzl Women's Soffft Flex Golf Glove,201603,0,0.36961
2506,Clicgear 8.0 Shoe Brush,201603,10,1.14786
2507,Hirzl Women's Hybrid Golf Glove,201603,0,1.58529
2508,Team Golf Pittsburgh Steelers Putter Grip,201603,32,0.72993
2509,Top Flite Women's 2017 XL Hybrid,201603,18,1.75257
2510,Glove It Urban Brick Golf Towel,201603,7,1.9474
2511,Nike Dri-FIT Crew Sock 6 Pack,201603,2,1.38243
2512,TYR Boys' Team Digi Jammer,201603,6,1.64793
2513,Team Golf San Francisco Giants Putter Grip,201603,0,2.18234
2514,Clicgear Rovic Cooler Bag,201603,2,2.16479
2515,Hirzl Men's Hybrid Golf Glove,201603,2,1.87436
2516,Titleist Pro V1x Golf Balls,201603,7,0.97374
2517,adidas Men's Germany Black Crest Away Tee,201603,3,1.51019
2518,Titleist Pro V1 High Numbers Personalized Gol,201603,8,0.85858
2519,Under Armour Women's Micro G Skulpt Running S,201603,0,1.69609
2520,Under Armour Hustle Storm Medium Duffle Bag,201603,2,0.45712
2521,Under Armour Women's Ignite PIP VI Slide,201603,4,0.31301
2522,Bag Boy Beverage Holder,201603,5,1.4573
2523,Under Armour Men's Tech II T-Shirt,201603,0,0.89925
2524,Team Golf New England Patriots Putter Grip,201603,8,0.7012
2525,Under Armour Men's Compression EV SL Slide,201603,0,0.69622
2526,Bridgestone e6 Straight Distance NFL Tennesse,201603,1,0.90391
2527,Glove It Women's Mod Oval Golf Glove,201603,2,2.20982
2528,Titleist Pro V1x High Numbers Golf Balls,201603,4,0.88575
2529,Nike Women's Legend V-Neck T-Shirt,201603,7,1.34217
2530,Under Armour Kids' Mercenary Slide,201603,0,0.6882
2531,adidas Kids' F5 Messi FG Soccer Cleat,201603,4,0.69851
2532,Children's heaters,201603,0,0.57257
2533,Web Camera,201603,0,0.86801
2534,Dell Laptop,201603,18,0.88961
2535,Porcelain crafts,201603,0,1.9722
2536,Sports Books,201603,0,2.18756
2537,DVDs,201603,0,1.42007
2538,Industrial consumer electronics,201603,0,2.29179
2539,Fighting video games,201603,0,0.46759
2540,Summer dresses,201603,0,0.85205
2541,Lawn mower,201603,2,1.49465
2542,Adult dog supplies,201603,2,0.67643
2543,Rock music,201603,0,1.43338
2544,Elevation Training Mask 2.0,201603,0,1.54443
2545,LIJA Women's Mid-Length Panel Golf Shorts,201603,0,0.27565
2546,Toys,201603,0,1.82408
2547,Brooks Women's Ghost 6 Running Shoe,201603,0,1.53452
2548,Bag Boy M330 Push Cart,201603,0,0.38311
2549,Merrell Women's Grassbow Sport Hiking Shoe,201603,0,2.05745
2550,Nike Men's Free TR 5.0 TB Training Shoe,201603,0,1.07245
2551,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201603,0,1.58733
2552,First aid kit,201603,0,0.72476
2553,CDs of rock,201603,0,0.95234
2554,Polar FT4 Heart Rate Monitor,201603,0,0.65596
2555,LIJA Women's Argyle Golf Polo,201603,0,0.90431
2556,TaylorMade White Smoke IN-12 Putter,201603,0,1.2504
2557,Fitbit The One Wireless Activity & Sleep Trac,201603,0,0.16466
2558,Nike Kids' Grade School KD VI Basketball Shoe,201603,0,1.65672
2559,The North Face Women's Recon Backpack,201603,0,1.73927
2560,Smart watch,201603,2,0.4253
2561,Baby sweater,201603,0,0.43425
2562,MDGolf Pittsburgh Penguins Putter,201603,0,1.92178
2563,Men's gala suit,201603,0,0.83577
2564,Merrell Men's All Out Flash Trail Running Sho,201603,0,2.10856
2565,Garmin Approach S3 Golf GPS Watch,201603,0,0.32092
2566,LIJA Women's Button Golf Dress,201603,0,0.20471
2567,Cleveland Golf Women's 588 RTX CB Satin Chrom,201603,0,0.48368
2568,Merrell Women's Siren Mid Waterproof Hiking B,201603,0,0.26645
2569,TaylorMade Women's RBZ SL Rescue,201603,0,1.67525
2570,Mio ALPHA Heart Rate Monitor/Sport Watch,201603,0,0.60926
2571,TaylorMade 2017 Purelite Stand Bag,201603,0,1.66804
2572,Cleveland Golf Collegiate My Custom Wedge 588,201603,0,1.84993
2573,adidas Brazuca 2017 Official Match Ball,201603,0,0.78633
2574,Nike Men's Fingertrap Max Training Shoe,201603,0,0.68585
2575,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201603,0,1.85495
2576,Nike Men's Kobe IX Elite Low Basketball Shoe,201603,0,0.34103
2577,Ogio Race Golf Shoes,201603,0,0.4002
2578,insta-bed Neverflat Air Mattress,201603,0,0.37764
2579,GolfBuddy VT3 GPS Watch,201603,0,1.92541
2580,Merrell Women's Grassbow Sport Waterproof Hik,201603,0,0.20545
2581,Titleist Small Wheeled Travel Cover,201603,0,1.19884
2582,Polar Loop Activity Tracker,201603,0,2.32321
2583,Pelican Maverick 100X Kayak,201603,0,1.37352
2584,Garmin Approach S4 Golf GPS Watch,201603,0,2.17864
2585,Total Gym 1400,201603,0,1.00443
2586,Garmin Forerunner 910XT GPS Watch,201603,0,0.41836
2587,Titleist Club Glove Travel Cover,201603,0,2.04673
2588,GoPro HERO3+ Black Edition Camera,201603,0,1.67404
2589,Diamondback Boys' Insight 24 Performance Hybr,201603,0,1.78554
2590,Diamondback Girls' Clarity 24 Hybrid Bike 201,201603,0,0.34678
2591,Stiga Master Series ST3100 Competition Indoor,201603,0,0.14494
2592,SOLE E35 Elliptical,201603,39,0.56777
2593,Bushnell Pro X7 Jolt Slope Rangefinder,201603,27,0.3459
2594,SOLE E25 Elliptical,201603,17,1.22961
2595,Bowflex SelectTech 1090 Dumbbells,201603,31,1.75027
2596,Perfect Fitness Perfect Rip Deck,201602,261,2.15078
2597,Nike Men's Dri-FIT Victory Golf Polo,201602,11,1.9413
2598,O'Brien Men's Neoprene Life Vest,201602,132,2.33072
2599,Nike Men's Free 5.0+ Running Shoe,201602,163,0.35399
2600,Under Armour Girls' Toddler Spine Surge Runni,201602,37,2.02556
2601,Nike Men's CJ Elite 2 TD Football Cleat,201602,80,0.3635
2602,Field & Stream Sportsman 16 Gun Fire Safe,201602,29,0.1971
2603,Pelican Sunstream 100 Kayak,201602,22,2.33581
2604,Diamondback Women's Serene Classic Comfort Bi,201602,90,1.95824
2605,ENO Atlas Hammock Straps,201602,0,1.82404
2606,Nike Men's Comfort 2 Slide,201602,14,0.33123
2607,adidas Youth Germany Black/Red Away Match Soc,201602,0,0.11546
2608,Team Golf St. Louis Cardinals Putter Grip,201602,11,0.2777
2609,LIJA Women's Eyelet Sleeveless Golf Polo,201602,3,1.39322
2610,adidas Men's F10 Messi TRX FG Soccer Cleat,201602,1,0.18321
2611,Glove It Women's Imperial Golf Glove,201602,17,1.72488
2612,Glove It Imperial Golf Towel,201602,2,0.88822
2613,Bridgestone e6 Straight Distance NFL Carolina,201602,0,1.92918
2614,Glove It Women's Mod Oval 3-Zip Carry All Gol,201602,2,1.12448
2615,Columbia Men's PFG Anchor Tough T-Shirt,201602,16,0.54442
2616,Under Armour Women's Ignite Slide,201602,24,0.24617
2617,Team Golf Tennessee Volunteers Putter Grip,201602,0,2.02258
2618,Titleist Pro V1x High Numbers Personalized Go,201602,12,1.81952
2619,Nike Men's Deutschland Weltmeister Winners Bl,201602,10,0.70139
2620,Bridgestone e6 Straight Distance NFL San Dieg,201602,5,0.49425
2621,Nike Women's Tempo Shorts,201602,0,1.75337
2622,Team Golf Texas Longhorns Putter Grip,201602,14,1.70755
2623,Hirzl Women's Soffft Flex Golf Glove,201602,5,1.85008
2624,Clicgear 8.0 Shoe Brush,201602,0,0.10306
2625,Hirzl Women's Hybrid Golf Glove,201602,13,1.47902
2626,Team Golf Pittsburgh Steelers Putter Grip,201602,7,1.75071
2627,Top Flite Women's 2017 XL Hybrid,201602,0,0.35667
2628,Glove It Urban Brick Golf Towel,201602,0,0.56339
2629,Nike Dri-FIT Crew Sock 6 Pack,201602,4,0.40933
2630,TYR Boys' Team Digi Jammer,201602,10,2.1718
2631,Team Golf San Francisco Giants Putter Grip,201602,4,1.12582
2632,Clicgear Rovic Cooler Bag,201602,1,1.25968
2633,Hirzl Men's Hybrid Golf Glove,201602,9,1.41053
2634,Titleist Pro V1x Golf Balls,201602,15,1.79037
2635,adidas Men's Germany Black Crest Away Tee,201602,3,2.19668
2636,Titleist Pro V1 High Numbers Personalized Gol,201602,0,1.57573
2637,Under Armour Women's Micro G Skulpt Running S,201602,0,0.49598
2638,Under Armour Hustle Storm Medium Duffle Bag,201602,2,0.12233
2639,Under Armour Women's Ignite PIP VI Slide,201602,0,2.23467
2640,Bag Boy Beverage Holder,201602,8,0.70249
2641,Under Armour Men's Tech II T-Shirt,201602,0,1.92912
2642,Team Golf New England Patriots Putter Grip,201602,5,0.33584
2643,Under Armour Men's Compression EV SL Slide,201602,23,0.89507
2644,Bridgestone e6 Straight Distance NFL Tennesse,201602,0,1.85393
2645,Glove It Women's Mod Oval Golf Glove,201602,7,0.62257
2646,Titleist Pro V1x High Numbers Golf Balls,201602,0,1.9198
2647,Nike Women's Legend V-Neck T-Shirt,201602,3,1.10766
2648,Under Armour Kids' Mercenary Slide,201602,14,0.77402
2649,adidas Kids' F5 Messi FG Soccer Cleat,201602,13,1.03422
2650,Children's heaters,201602,0,1.03309
2651,Web Camera,201602,0,2.3061
2652,Dell Laptop,201602,1,0.41109
2653,Porcelain crafts,201602,0,1.65438
2654,Sports Books,201602,0,1.89536
2655,DVDs,201602,3,0.56788
2656,Industrial consumer electronics,201602,0,1.89109
2657,Fighting video games,201602,0,0.7138
2658,Summer dresses,201602,2,1.81663
2659,Lawn mower,201602,0,1.60332
2660,Adult dog supplies,201602,3,1.04277
2661,Rock music,201602,2,0.27025
2662,Elevation Training Mask 2.0,201602,0,1.87171
2663,LIJA Women's Mid-Length Panel Golf Shorts,201602,0,0.49102
2664,Toys,201602,0,1.91525
2665,Brooks Women's Ghost 6 Running Shoe,201602,0,0.68925
2666,Bag Boy M330 Push Cart,201602,0,0.17798
2667,Merrell Women's Grassbow Sport Hiking Shoe,201602,0,0.6651
2668,Nike Men's Free TR 5.0 TB Training Shoe,201602,0,2.3325
2669,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201602,0,0.79205
2670,First aid kit,201602,0,0.79794
2671,CDs of rock,201602,0,2.19182
2672,Polar FT4 Heart Rate Monitor,201602,0,0.14987
2673,LIJA Women's Argyle Golf Polo,201602,0,1.49822
2674,TaylorMade White Smoke IN-12 Putter,201602,0,1.26785
2675,Fitbit The One Wireless Activity & Sleep Trac,201602,0,0.29302
2676,Nike Kids' Grade School KD VI Basketball Shoe,201602,0,1.66932
2677,The North Face Women's Recon Backpack,201602,0,1.15947
2678,Smart watch,201602,1,1.48118
2679,Baby sweater,201602,0,1.68589
2680,MDGolf Pittsburgh Penguins Putter,201602,0,0.73439
2681,Men's gala suit,201602,0,1.77681
2682,Merrell Men's All Out Flash Trail Running Sho,201602,0,0.97668
2683,Garmin Approach S3 Golf GPS Watch,201602,0,2.27234
2684,LIJA Women's Button Golf Dress,201602,0,0.77375
2685,Cleveland Golf Women's 588 RTX CB Satin Chrom,201602,0,2.1608
2686,Merrell Women's Siren Mid Waterproof Hiking B,201602,0,2.34452
2687,TaylorMade Women's RBZ SL Rescue,201602,0,1.33886
2688,Mio ALPHA Heart Rate Monitor/Sport Watch,201602,0,1.42343
2689,TaylorMade 2017 Purelite Stand Bag,201602,0,0.43518
2690,Cleveland Golf Collegiate My Custom Wedge 588,201602,0,1.29981
2691,adidas Brazuca 2017 Official Match Ball,201602,0,2.03649
2692,Nike Men's Fingertrap Max Training Shoe,201602,0,1.02398
2693,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201602,0,0.23126
2694,Nike Men's Kobe IX Elite Low Basketball Shoe,201602,0,2.11738
2695,Ogio Race Golf Shoes,201602,0,2.34411
2696,insta-bed Neverflat Air Mattress,201602,0,0.71048
2697,GolfBuddy VT3 GPS Watch,201602,0,0.71842
2698,Merrell Women's Grassbow Sport Waterproof Hik,201602,0,1.80056
2699,Titleist Small Wheeled Travel Cover,201602,0,2.32131
2700,Polar Loop Activity Tracker,201602,0,0.13035
2701,Pelican Maverick 100X Kayak,201602,0,0.50225
2702,Garmin Approach S4 Golf GPS Watch,201602,0,1.60072
2703,Total Gym 1400,201602,0,2.32335
2704,Garmin Forerunner 910XT GPS Watch,201602,0,0.54599
2705,Titleist Club Glove Travel Cover,201602,0,1.47182
2706,GoPro HERO3+ Black Edition Camera,201602,0,2.28099
2707,Diamondback Boys' Insight 24 Performance Hybr,201602,0,2.15643
2708,Diamondback Girls' Clarity 24 Hybrid Bike 201,201602,0,1.27543
2709,Stiga Master Series ST3100 Competition Indoor,201602,0,1.58051
2710,SOLE E35 Elliptical,201602,35,0.28249
2711,Bushnell Pro X7 Jolt Slope Rangefinder,201602,15,1.68669
2712,SOLE E25 Elliptical,201602,22,1.72474
2713,Bowflex SelectTech 1090 Dumbbells,201602,25,1.76609
2714,Perfect Fitness Perfect Rip Deck,201601,613,2.23883
2715,Nike Men's Dri-FIT Victory Golf Polo,201601,596,1.6041
2716,O'Brien Men's Neoprene Life Vest,201601,56,0.96627
2717,Nike Men's Free 5.0+ Running Shoe,201601,282,0.31581
2718,Under Armour Girls' Toddler Spine Surge Runni,201601,57,2.02406
2719,Nike Men's CJ Elite 2 TD Football Cleat,201601,172,1.68914
2720,Field & Stream Sportsman 16 Gun Fire Safe,201601,91,1.80539
2721,Pelican Sunstream 100 Kayak,201601,106,0.31165
2722,Diamondback Women's Serene Classic Comfort Bi,201601,62,1.23483
2723,ENO Atlas Hammock Straps,201601,3,1.16183
2724,Nike Men's Comfort 2 Slide,201601,3,1.60251
2725,adidas Youth Germany Black/Red Away Match Soc,201601,5,1.31264
2726,Team Golf St. Louis Cardinals Putter Grip,201601,6,0.89841
2727,LIJA Women's Eyelet Sleeveless Golf Polo,201601,0,0.23386
2728,adidas Men's F10 Messi TRX FG Soccer Cleat,201601,4,2.26149
2729,Glove It Women's Imperial Golf Glove,201601,0,1.86071
2730,Glove It Imperial Golf Towel,201601,0,2.26075
2731,Bridgestone e6 Straight Distance NFL Carolina,201601,0,2.09992
2732,Glove It Women's Mod Oval 3-Zip Carry All Gol,201601,0,0.70453
2733,Columbia Men's PFG Anchor Tough T-Shirt,201601,9,0.27207
2734,Under Armour Women's Ignite Slide,201601,0,1.40137
2735,Team Golf Tennessee Volunteers Putter Grip,201601,0,1.45657
2736,Titleist Pro V1x High Numbers Personalized Go,201601,27,1.65061
2737,Nike Men's Deutschland Weltmeister Winners Bl,201601,4,1.98205
2738,Bridgestone e6 Straight Distance NFL San Dieg,201601,0,0.53649
2739,Nike Women's Tempo Shorts,201601,6,1.3884
2740,Team Golf Texas Longhorns Putter Grip,201601,2,1.85647
2741,Hirzl Women's Soffft Flex Golf Glove,201601,5,1.03148
2742,Clicgear 8.0 Shoe Brush,201601,0,2.13249
2743,Hirzl Women's Hybrid Golf Glove,201601,25,0.66123
2744,Team Golf Pittsburgh Steelers Putter Grip,201601,0,0.82446
2745,Top Flite Women's 2017 XL Hybrid,201601,0,1.13019
2746,Glove It Urban Brick Golf Towel,201601,2,1.34403
2747,Nike Dri-FIT Crew Sock 6 Pack,201601,0,0.14197
2748,TYR Boys' Team Digi Jammer,201601,2,1.29869
2749,Team Golf San Francisco Giants Putter Grip,201601,5,1.92837
2750,Clicgear Rovic Cooler Bag,201601,10,1.96113
2751,Hirzl Men's Hybrid Golf Glove,201601,10,1.71063
2752,Titleist Pro V1x Golf Balls,201601,5,2.23357
2753,adidas Men's Germany Black Crest Away Tee,201601,11,0.40356
2754,Titleist Pro V1 High Numbers Personalized Gol,201601,8,1.28178
2755,Under Armour Women's Micro G Skulpt Running S,201601,0,1.29137
2756,Under Armour Hustle Storm Medium Duffle Bag,201601,2,1.08009
2757,Under Armour Women's Ignite PIP VI Slide,201601,10,1.55456
2758,Bag Boy Beverage Holder,201601,6,1.51793
2759,Under Armour Men's Tech II T-Shirt,201601,0,1.00638
2760,Team Golf New England Patriots Putter Grip,201601,6,1.85719
2761,Under Armour Men's Compression EV SL Slide,201601,5,0.20124
2762,Bridgestone e6 Straight Distance NFL Tennesse,201601,14,2.04903
2763,Glove It Women's Mod Oval Golf Glove,201601,4,1.43867
2764,Titleist Pro V1x High Numbers Golf Balls,201601,0,0.1235
2765,Nike Women's Legend V-Neck T-Shirt,201601,0,1.62295
2766,Under Armour Kids' Mercenary Slide,201601,11,1.59671
2767,adidas Kids' F5 Messi FG Soccer Cleat,201601,1,1.7027
2768,Children's heaters,201601,0,2.19512
2769,Web Camera,201601,0,1.73692
2770,Dell Laptop,201601,34,2.15347
2771,Porcelain crafts,201601,0,2.04641
2772,Sports Books,201601,0,1.43552
2773,DVDs,201601,4,1.51972
2774,Industrial consumer electronics,201601,0,0.44091
2775,Fighting video games,201601,1,0.15042
2776,Summer dresses,201601,0,1.17631
2777,Lawn mower,201601,3,0.94161
2778,Adult dog supplies,201601,0,1.43668
2779,Rock music,201601,0,0.57453
2780,Elevation Training Mask 2.0,201601,0,1.33904
2781,LIJA Women's Mid-Length Panel Golf Shorts,201601,0,1.68354
2782,Toys,201601,0,1.60323
2783,Brooks Women's Ghost 6 Running Shoe,201601,0,1.69787
2784,Bag Boy M330 Push Cart,201601,0,1.10912
2785,Merrell Women's Grassbow Sport Hiking Shoe,201601,0,1.37868
2786,Nike Men's Free TR 5.0 TB Training Shoe,201601,0,1.47455
2787,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201601,0,0.43109
2788,First aid kit,201601,0,1.3803
2789,CDs of rock,201601,0,1.19171
2790,Polar FT4 Heart Rate Monitor,201601,0,0.96956
2791,LIJA Women's Argyle Golf Polo,201601,0,1.53382
2792,TaylorMade White Smoke IN-12 Putter,201601,0,0.51095
2793,Fitbit The One Wireless Activity & Sleep Trac,201601,0,2.32761
2794,Nike Kids' Grade School KD VI Basketball Shoe,201601,0,2.07086
2795,The North Face Women's Recon Backpack,201601,0,0.97974
2796,Smart watch,201601,4,0.52171
2797,Baby sweater,201601,0,1.14822
2798,MDGolf Pittsburgh Penguins Putter,201601,0,2.15676
2799,Men's gala suit,201601,0,0.51169
2800,Merrell Men's All Out Flash Trail Running Sho,201601,0,0.89341
2801,Garmin Approach S3 Golf GPS Watch,201601,0,0.26707
2802,LIJA Women's Button Golf Dress,201601,0,1.49182
2803,Cleveland Golf Women's 588 RTX CB Satin Chrom,201601,0,1.56892
2804,Merrell Women's Siren Mid Waterproof Hiking B,201601,0,0.56019
2805,TaylorMade Women's RBZ SL Rescue,201601,0,1.03412
2806,Mio ALPHA Heart Rate Monitor/Sport Watch,201601,0,0.26131
2807,TaylorMade 2017 Purelite Stand Bag,201601,0,2.08601
2808,Cleveland Golf Collegiate My Custom Wedge 588,201601,0,0.72432
2809,adidas Brazuca 2017 Official Match Ball,201601,0,0.86105
2810,Nike Men's Fingertrap Max Training Shoe,201601,0,0.21737
2811,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201601,0,1.40414
2812,Nike Men's Kobe IX Elite Low Basketball Shoe,201601,0,0.85614
2813,Ogio Race Golf Shoes,201601,0,0.50609
2814,insta-bed Neverflat Air Mattress,201601,0,0.29268
2815,GolfBuddy VT3 GPS Watch,201601,0,1.47388
2816,Merrell Women's Grassbow Sport Waterproof Hik,201601,0,2.09929
2817,Titleist Small Wheeled Travel Cover,201601,0,1.282
2818,Polar Loop Activity Tracker,201601,0,0.19908
2819,Pelican Maverick 100X Kayak,201601,0,1.37733
2820,Garmin Approach S4 Golf GPS Watch,201601,0,2.02961
2821,Total Gym 1400,201601,0,0.81986
2822,Garmin Forerunner 910XT GPS Watch,201601,0,0.37351
2823,Titleist Club Glove Travel Cover,201601,0,2.15471
2824,GoPro HERO3+ Black Edition Camera,201601,0,1.10918
2825,Diamondback Boys' Insight 24 Performance Hybr,201601,0,1.70994
2826,Diamondback Girls' Clarity 24 Hybrid Bike 201,201601,0,0.68449
2827,Stiga Master Series ST3100 Competition Indoor,201601,0,0.99497
2828,SOLE E35 Elliptical,201601,11,1.02837
2829,Bushnell Pro X7 Jolt Slope Rangefinder,201601,4,2.3107
2830,SOLE E25 Elliptical,201601,15,0.34862
2831,Bowflex SelectTech 1090 Dumbbells,201601,26,1.72287
2832,Perfect Fitness Perfect Rip Deck,201512,495,0.46164
2833,Nike Men's Dri-FIT Victory Golf Polo,201512,37,1.54673
2834,O'Brien Men's Neoprene Life Vest,201512,326,2.15799
2835,Nike Men's Free 5.0+ Running Shoe,201512,370,0.35419
2836,Under Armour Girls' Toddler Spine Surge Runni,201512,81,1.95763
2837,Nike Men's CJ Elite 2 TD Football Cleat,201512,98,0.1635
2838,Field & Stream Sportsman 16 Gun Fire Safe,201512,30,1.80522
2839,Pelican Sunstream 100 Kayak,201512,55,0.7187
2840,Diamondback Women's Serene Classic Comfort Bi,201512,76,2.1296
2841,ENO Atlas Hammock Straps,201512,0,0.33154
2842,Nike Men's Comfort 2 Slide,201512,2,0.49709
2843,adidas Youth Germany Black/Red Away Match Soc,201512,3,0.52823
2844,Team Golf St. Louis Cardinals Putter Grip,201512,2,1.93076
2845,LIJA Women's Eyelet Sleeveless Golf Polo,201512,8,0.67223
2846,adidas Men's F10 Messi TRX FG Soccer Cleat,201512,9,1.34558
2847,Glove It Women's Imperial Golf Glove,201512,2,1.42734
2848,Glove It Imperial Golf Towel,201512,10,0.13025
2849,Bridgestone e6 Straight Distance NFL Carolina,201512,3,2.21446
2850,Glove It Women's Mod Oval 3-Zip Carry All Gol,201512,3,1.9901
2851,Columbia Men's PFG Anchor Tough T-Shirt,201512,8,2.0917
2852,Under Armour Women's Ignite Slide,201512,18,0.97875
2853,Team Golf Tennessee Volunteers Putter Grip,201512,0,1.50748
2854,Titleist Pro V1x High Numbers Personalized Go,201512,10,2.07251
2855,Nike Men's Deutschland Weltmeister Winners Bl,201512,2,0.63869
2856,Bridgestone e6 Straight Distance NFL San Dieg,201512,1,0.22158
2857,Nike Women's Tempo Shorts,201512,8,0.25819
2858,Team Golf Texas Longhorns Putter Grip,201512,9,0.1518
2859,Hirzl Women's Soffft Flex Golf Glove,201512,1,0.83028
2860,Clicgear 8.0 Shoe Brush,201512,0,0.9037
2861,Hirzl Women's Hybrid Golf Glove,201512,9,1.58203
2862,Team Golf Pittsburgh Steelers Putter Grip,201512,27,1.99569
2863,Top Flite Women's 2017 XL Hybrid,201512,0,2.01709
2864,Glove It Urban Brick Golf Towel,201512,1,0.84536
2865,Nike Dri-FIT Crew Sock 6 Pack,201512,10,1.79565
2866,TYR Boys' Team Digi Jammer,201512,0,0.14113
2867,Team Golf San Francisco Giants Putter Grip,201512,0,1.25657
2868,Clicgear Rovic Cooler Bag,201512,0,0.10415
2869,Hirzl Men's Hybrid Golf Glove,201512,15,0.21696
2870,Titleist Pro V1x Golf Balls,201512,3,2.11983
